map3: .word 208, 224
.byte 0,0,183,183,183,94,183,0,0,0,183,94,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,94,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,94,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,94,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,94,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,94,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,94,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,94,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,94,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,94,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,94,183,183,183,183,183,183,183,183,183,183,183,0,0,0,183,94,183,183,183,183,183,183,183,183,183,183,183,0,0,21,183,183,94,183,94,0,
0,183,183,183,183,183,94,94,0,183,94,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,94,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,94,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,94,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,94,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,94,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,94,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,94,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,94,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,94,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,94,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,94,183,183,183,183,183,183,183,183,183,183,183,183,183,0,183,183,183,183,94,183,94,
0,183,183,183,183,94,183,94,0,94,183,183,183,183,183,183,183,183,183,183,183,183,183,94,0,94,183,183,183,183,183,183,183,183,183,183,183,183,183,94,0,94,183,183,183,183,183,183,183,183,183,183,183,183,183,94,0,94,183,183,183,183,183,183,183,183,183,183,183,183,183,94,0,94,183,183,183,183,183,183,183,183,183,183,183,183,183,94,0,94,183,183,183,183,183,183,183,183,183,183,183,183,183,94,0,94,183,183,183,183,183,183,183,183,183,183,183,183,183,94,0,94,183,183,183,183,183,183,183,183,183,183,183,183,183,94,0,94,183,183,183,183,183,183,183,183,183,183,183,183,183,94,0,94,183,183,183,183,183,183,183,183,183,183,183,183,183,94,0,94,183,183,183,183,183,183,183,183,183,183,183,183,183,94,0,94,183,183,183,183,183,183,183,183,183,183,183,183,183,94,0,183,183,183,183,183,94,183,
0,183,183,183,183,183,94,94,0,183,94,183,183,183,183,183,183,183,183,183,183,183,94,94,0,183,94,183,183,183,183,183,183,183,183,183,183,183,94,94,0,183,94,183,183,183,183,183,183,183,183,183,183,183,94,94,0,183,94,183,183,183,183,183,183,183,183,183,183,183,94,94,0,183,94,183,183,183,183,183,183,183,183,183,183,183,94,94,0,183,94,183,183,183,183,183,183,183,183,183,183,183,94,94,0,183,94,183,183,183,183,183,183,183,183,183,183,183,94,94,0,183,94,183,183,183,183,183,183,183,183,183,183,183,94,94,0,183,94,183,183,183,183,183,183,183,183,183,183,183,94,94,0,183,94,183,183,183,183,183,183,183,183,183,183,183,94,94,0,183,94,183,183,183,183,183,183,183,183,183,183,183,94,94,0,183,94,183,183,183,183,183,183,183,183,183,183,183,94,94,0,183,183,183,183,183,183,94,
0,183,183,183,183,94,183,94,0,94,183,94,183,183,183,183,183,183,183,183,183,94,183,94,0,94,183,94,183,183,183,183,183,183,183,183,183,94,183,94,0,94,183,94,183,183,183,183,183,183,183,183,183,94,183,94,0,94,183,94,183,183,183,183,183,183,183,183,183,94,183,94,0,94,183,94,183,183,183,183,183,183,183,183,183,94,183,94,0,94,183,94,183,183,183,183,183,183,183,183,183,94,183,94,0,94,183,94,183,183,183,183,183,183,183,183,183,94,183,94,0,94,183,94,183,183,183,183,183,183,183,183,183,94,183,94,0,94,183,94,183,183,183,183,183,183,183,183,183,94,183,94,0,94,183,94,183,183,183,183,183,183,183,183,183,94,183,94,0,94,183,94,183,183,183,183,183,183,183,183,183,94,183,94,0,94,183,94,183,183,183,183,183,183,183,183,183,94,183,94,0,183,183,183,183,183,94,183,
0,183,183,183,94,183,94,94,0,183,94,183,94,183,94,183,94,183,94,183,94,183,94,94,0,183,94,183,94,183,94,183,94,183,94,183,94,183,94,94,0,183,94,183,94,183,94,183,94,183,94,183,94,183,94,94,0,183,94,183,94,183,94,183,94,183,94,183,94,183,94,94,0,183,94,183,94,183,94,183,94,183,94,183,94,183,94,94,0,183,94,183,94,183,94,183,94,183,94,183,94,183,94,94,0,183,94,183,94,183,94,183,94,183,94,183,94,183,94,94,0,183,94,183,94,183,94,183,94,183,94,183,94,183,94,94,0,183,94,183,94,183,94,183,94,183,94,183,94,183,94,94,0,183,94,183,94,183,94,183,94,183,94,183,94,183,94,94,0,183,94,183,94,183,94,183,94,183,94,183,94,183,94,94,0,183,94,183,94,183,94,183,94,183,94,183,94,183,94,94,0,183,183,183,183,183,183,94,
0,0,183,183,94,94,94,0,0,21,183,94,183,94,183,94,94,94,94,94,94,94,94,21,0,21,183,94,183,94,183,94,94,94,94,94,94,94,94,21,0,21,183,94,183,94,183,94,94,94,94,94,94,94,94,21,0,21,183,94,183,94,183,94,94,94,94,94,94,94,94,21,0,21,183,94,183,94,183,94,94,94,94,94,94,94,94,21,0,21,183,94,183,94,183,94,94,94,94,94,94,94,94,21,0,21,183,94,183,94,183,94,94,94,94,94,94,94,94,21,0,21,183,94,183,94,183,94,94,94,94,94,94,94,94,21,0,21,183,94,183,94,183,94,94,94,94,94,94,94,94,21,0,21,183,94,183,94,183,94,94,94,94,94,94,94,94,21,0,21,183,94,183,94,183,94,94,94,94,94,94,94,94,21,0,21,183,94,183,94,183,94,94,94,94,94,94,94,94,21,0,183,183,183,183,183,94,183,
0,0,0,0,0,0,0,0,0,21,94,94,94,94,94,94,94,21,21,94,94,21,21,21,0,94,94,94,94,94,94,94,94,21,21,94,94,21,21,21,0,94,94,94,94,94,94,94,94,21,21,94,94,21,21,21,0,94,94,94,94,94,94,94,94,21,21,94,94,21,21,21,0,94,94,94,94,94,94,94,94,21,21,94,94,21,21,21,0,94,94,94,94,94,94,94,94,21,21,94,94,21,21,21,0,94,94,94,94,94,94,94,94,21,21,94,94,21,21,21,0,94,94,94,94,94,94,94,94,21,21,94,94,21,21,21,0,94,94,94,94,94,94,94,94,21,21,94,94,21,21,21,0,94,94,94,94,94,94,94,94,21,21,94,94,21,21,21,0,94,94,94,94,94,94,94,94,21,21,94,94,21,21,21,0,94,94,94,94,94,94,94,94,21,21,94,94,21,21,21,0,183,183,183,183,94,183,94,
0,21,183,183,94,183,94,0,0,0,183,183,183,94,183,0,94,94,94,94,94,94,21,21,0,94,94,94,94,94,94,94,94,94,94,94,94,94,21,21,0,94,94,94,94,94,94,94,94,94,94,94,94,94,21,21,0,94,94,94,94,94,94,94,94,94,94,94,94,94,21,21,0,94,94,94,94,94,94,94,94,94,94,94,94,94,21,21,0,94,94,94,94,94,94,94,94,94,94,94,94,94,21,21,0,94,94,94,94,94,94,94,94,94,94,94,94,94,21,21,0,94,94,94,94,94,94,94,94,94,94,94,94,94,21,21,0,94,94,94,94,94,94,94,94,94,94,94,94,94,21,21,0,94,94,94,94,94,94,94,94,94,94,94,94,94,21,21,0,94,94,94,94,94,94,94,94,94,94,94,94,94,21,21,0,94,94,94,94,94,94,94,0,21,183,183,94,183,94,0,0,183,183,183,183,94,183,94,
0,183,183,183,183,94,183,94,0,183,183,183,183,183,94,94,94,94,94,94,94,94,94,21,0,94,21,94,94,94,94,94,94,94,94,94,94,94,94,21,0,94,21,94,94,94,94,94,94,94,94,94,94,94,94,21,0,94,21,94,94,94,94,94,94,94,94,94,94,94,94,21,0,94,21,94,94,94,94,94,94,94,94,94,94,94,94,21,0,94,21,94,94,94,94,94,94,94,94,94,94,94,94,21,0,94,21,94,94,94,94,94,94,94,94,94,94,94,94,21,0,94,21,94,94,94,94,94,94,94,94,94,94,94,94,21,0,94,21,94,94,94,94,94,94,94,94,94,94,94,94,21,0,94,21,94,94,94,94,94,94,94,94,94,94,94,94,21,0,94,21,94,94,94,94,94,94,94,94,94,94,94,94,21,0,94,21,94,94,94,94,94,0,183,183,183,183,94,183,94,0,183,183,183,183,183,94,94,
